"from_geneSymbol","to_geneSymbol","combined_score"
"CFTR","ADRB2",993
"CFTR","SRC",826
"CFTR","SCNN1G",838
"CFTR","EDN1",917
"CFTR","PSMB1",911
"CFTR","CLCN2",786
"CFTR","SCNN1A",871
"CFTR","CCL11",905
"CFTR","CLCNKA",673
"CFTR","F2",913
"CFTR","HSP90AB1",862
"CFTR","KRT8",941
"CFTR","SLC12A2",822
"CFTR","PRKAR2A",923
"CFTR","CTNNB1",702
"CYP51A1","HMGCR",978
"CYP51A1","CYB5R3",734
"CYP51A1","SQLE",994
"CYP51A1","NSDHL",997
"CYP51A1","HSD17B7",994
"CYP51A1","POR",958
"CYP51A1","CYB5A",835
"CYP51A1","PPIG",685
"SLC7A2","ARG2",675
"SLC7A2","RENBP",676
"CD4","TLR8",724
"CD4","SELE",716
"CD4","SYK",975
"CD4","CCL11",687
"CD4","PTPN11",951
"CD4","CD86",995
"CD4","VCAM1",738
"CD4","CSF2",873
"CD4","CD52",708
"CD4","STAT5B",760
"CD4","CD19",918
"CD4","CD44",946
"CD4","CCR2",931
"CD4","PTK2",771
"CD4","CD33",740
"CD4","ALB",852
"CD4","MME",692
"CD4","CRP",739
"CD4","SERPINB2",686
"CD4","GAPDH",736
"CD4","B3GAT1",804
"CD4","CD1A",776
"CD4","CTNNB1",678
"CD4","TP53",671
"CD4","IL2RA",884
"CD4","IL15",868
"CD4","IFNB1",740
"CD4","FLT3",693
"CD4","FCGR3B",904
"CD4","FCGR2A",832
"CD4","KIT",745
"CD4","CASP3",677
"CD4","IL13",879
"CD4","TNFSF13B",710
"CD4","CD3E",984
"CD4","AKT1",697
"CD4","TLR9",806
"CD4","CXCL10",825
"CD4","LGALS3",682
"CD4","SRC",895
"CD4","ITK",987
"CD4","NT5E",675
"CD4","IL2RG",764
"CD4","DPP4",786
"CD4","IL3",694
"CD4","CD40",988
"CD4","CD3D",982
"CD4","LCK",999
"CD4","CCR5",999
"CD4","TLR4",940
"CD4","APOA1",766
"CD4","IFNG",941
"CD4","MPO",694
"CD4","CD40LG",906
"PPP5C","ESR2",700
"PPP5C","PTGES3",984
"PPP5C","HRAS",911
"PPP5C","ARAF",922
"PPP5C","BRAF",909
"PPP5C","HSP90AB1",987
"SCTR","RAMP3",896
"SCTR","AGTR1",832
"OTC","ARG2",986
"OTC","NOS3",926
"OTC","NAGS",989
"OTC","ASL",979
"OTC","ASS1",999
"C8G","ORM1",691
"CYP26A1","CYP3A4",940
"CYP26A1","ADH1B",918
"CYP26A1","ALDH1A3",973
"CYP26A1","RDH12",936
"CYP26A1","CYP4A11",929
"CYP26A1","ALDH1A1",967
"CYP26A1","ADH4",936
"CYP26A1","ADH7",939
"CYP26A1","LRAT",959
"CYP26A1","RETSAT",930
"CYP26A1","ADH1C",926
"CYP26A1","RARG",688
"CYP26A1","RARB",739
"CYP26A1","CYP2C9",771
"CYP26A1","ADH5",932
"CYP26A1","CYP2A6",933
"PPIF","SLC25A5",961
"PPIF","CCR5",803
"PPIF","VDAC2",943
"PPIF","PRKCE",852
"PPIF","HSP90AB1",713
"PPIF","VDAC3",974
"PPIF","CYCS",959
"PPIF","TP53",992
"MPO","CRP",805
"MPO","MMP9",727
"MPO","PADI4",708
"MPO","ALB",887
"MPO","CD33",774
"MPO","TLR4",716
"MPO","APOA1",959
"MPO","PTGS1",933
"MPO","RNASE3",867
"MPO","KIT",688
"MPO","CAT",769
"MPO","CD4",694
"MPO","ANPEP",749
"PNPO","DDC",821
"PNPO","PSAT1",767
"PNPO","PDXK",991
"IFNG","PTGES3",902
"IFNG","IL13",885
"IFNG","CCL11",736
"IFNG","CD86",816
"IFNG","CD3E",699
"IFNG","PTPN11",934
"IFNG","IFNB1",806
"IFNG","PTPN1",914
"IFNG","CSF3R",670
"IFNG","FCGR2A",677
"IFNG","CD19",767
"IFNG","CD44",760
"IFNG","IFNAR1",952
"IFNG","CXCL10",872
"IFNG","TLR9",704
"IFNG","CD4",941
"IFNG","CSF2",862
"IFNG","IFNAR2",886
"IFNG","CD40",804
"IFNG","MMP9",661
"IFNG","IL3",747
"IFNG","CRP",747
"IFNG","SERPINB2",694
"IFNG","CCR5",716
"IFNG","IL2RG",787
"IFNG","IL13RA2",753
"IFNG","PIK3R1",909
"IFNG","LEPR",695
"IFNG","ALB",740
"IFNG","PDGFRB",724
"IFNG","IL15",813
"IFNG","IL2RA",911
"IFNG","TLR4",798
"IFNG","CD40LG",874
"GAPDH","G6PD",975
"GAPDH","FOS",686
"GAPDH","GLUL",724
"GAPDH","HSP90AB1",853
"GAPDH","NME1",866
"GAPDH","CD44",712
"GAPDH","IGF1",687
"GAPDH","PRDX2",676
"GAPDH","NOS3",707
"GAPDH","TUBA1A",670
"GAPDH","PKLR",819
"GAPDH","ALB",875
"GAPDH","PTK2",670
"GAPDH","PLAUR",814
"GAPDH","CYCS",825
"GAPDH","SOD1",777
"GAPDH","AR",852
"GAPDH","MMP9",768
"GAPDH","CTNNB1",868
"GAPDH","HRAS",683
"GAPDH","SDHB",725
"GAPDH","TP53",901
"GAPDH","MDM2",725
"GAPDH","IFNB1",681
"GAPDH","TXNRD1",788
"GAPDH","CASP3",883
"GAPDH","H6PD",963
"GAPDH","SRC",697
"GAPDH","ERBB2",782
"GAPDH","CXCL10",679
"GAPDH","AKT1",913
"GAPDH","CD4",736
"GAPDH","MDH1",750
"GAPDH","CAT",759
"GAPDH","HPRT1",859
"GAPDH","PPIB",679
"GAPDH","CHEK1",691
"GAPDH","SNCA",952
"GAPDH","RHOA",677
"GAPDH","HIF1A",718
"GAPDH","SHMT1",865
"GAPDH","GRIA2",937
"GAPDH","TLR4",732
"GAPDH","BCL2L1",732
"GAPDH","MAP2K1",685
"GAPDH","CDK4",699
"LEPRE1","PPIB",997
"LEPRE1","COL3A1",752
"CTSD","SNCA",690
"CTSD","BCL2L1",728
"CTSD","TPO",905
"CTSD","EEA1",696
"CTSD","CTSF",707
"CTSD","CTSL",939
"CTSD","CTSK",827
"CTSD","SUCLG2",696
"MMP8","TIMP3",693
"MMP8","ALB",671
"APOA1","AMN",779
"APOA1","ME1",900
"APOA1","MPO",959
"APOA1","ABCA1",999
"APOA1","SCARB1",997
"APOA1","HSPG2",672
"APOA1","ALB",987
"APOA1","CRP",813
"APOA1","ORM1",811
"APOA1","MTTP",982
"APOA1","RBP4",788
"APOA1","SNCA",816
"APOA1","CPT1A",943
"APOA1","CD4",766
"APOA1","LPA",995
"APOA1","FGG",878
"APOA1","APOE",997
"APOA1","F2",900
"APOA1","FGA",933
"APOA1","HSD17B4",915
"APOA1","NOS3",736
"APOA1","NR1H4",672
"APOA1","FGB",817
"APOA1","GC",707
"APOA1","TTR",975
"APOA1","RXRA",930
"ATIC","GMPR",947
"ATIC","ALK",735
"ATIC","FTCD",918
"ATIC","MTHFD2",986
"ATIC","GCSH",745
"ATIC","SHMT1",996
"ATIC","IMPDH2",973
"ATIC","CANT1",903
"ATIC","NT5M",908
"ATIC","DHFR",982
"ATIC","GNMT",695
"ATIC","TYMS",885
"ATIC","ADSSL1",983
"ATIC","GMPS",852
"ATIC","MTHFR",838
"ATIC","HPRT1",958
"ATIC","NT5E",910
"TTR","IAPP",850
"TTR","HSPG2",821
"TTR","RBP4",999
"TTR","SNCA",829
"TTR","APOA1",975
"TTR","GC",899
"TTR","APCS",764
"TTR","FGG",724
"TTR","ALB",943
"TTR","ORM1",812
"TTR","CRP",777
"TTR","APOE",698
"TTR","F2",672
"TTR","FGA",854
"TTR","IGF1",695
"ABCG2","ALDH1A1",723
"ABCG2","CD44",794
"ABCG2","CYP3A4",834
"ABCG2","ALB",741
"ABCG2","SLC15A1",661
"ABCG2","ABCC2",903
"ABCG2","SLCO2B1",807
"ABCG2","SLC22A11",760
"ABCG2","PPIG",693
"NDUFB3","NDUFS8",996
"NDUFB3","NDUFB2",997
"NDUFB3","NDUFA2",999
"NDUFB3","NDUFS5",999
"NDUFB3","NDUFB8",998
"NDUFB3","NDUFA8",999
"NDUFB3","NDUFA9",999
"NDUFB3","NDUFA10",999
"NDUFB3","NDUFA13",999
"NDUFB3","NDUFB5",999
"NDUFB3","NDUFB1",995
"NDUFB3","NDUFV1",997
"NDUFB3","NDUFA7",997
"NDUFB3","NDUFA11",999
"NDUFB3","SDHD",685
"NDUFB3","NDUFA12",999
"NDUFB3","NDUFB10",999
"NDUFB3","SDHB",850
"NDUFB3","NDUFB6",999
"NDUFB3","NDUFA1",999
"NDUFB3","NDUFS4",999
"IAPP","RAMP3",968
"IAPP","IDE",987
"IAPP","CALCB",964
"IAPP","CALCA",973
"IAPP","RAMP2",947
"IAPP","ABCA1",672
"IAPP","DPP4",681
"IAPP","TTR",850
"IAPP","RAMP1",975
"IAPP","SNCA",873
"KCNJ8","PRKCE",805
"KCNJ8","CACNA1C",719
"KCNJ8","CACNB2",663
"KCNJ8","SCN5A",707
"KCNJ8","ABCC9",984
"CAT","CASP3",779
"CAT","TXNRD1",899
"CAT","HSD17B4",980
"CAT","ALDH2",973
"CAT","AKT1",972
"CAT","GSTM4",719
"CAT","GLRX",786
"CAT","PARK7",777
"CAT","MSRA",718
"CAT","PRDX5",929
"CAT","MPO",769
"CAT","NQO1",760
"CAT","PTPN11",765
"CAT","GPX2",921
"CAT","GSTM2",685
"CAT","PECR",947
"CAT","GPX3",918
"CAT","GPX1",951
"CAT","G6PD",812
"CAT","IDE",926
"CAT","AGXT",963
"CAT","NOS3",746
"CAT","PRDX2",910
"CAT","XDH",703
"CAT","CRAT",939
"CAT","GPX6",913
"CAT","ESD",675
"CAT","CRYZ",680
"CAT","SOD1",996
"CAT","SORD",858
"CAT","GSTA4",695
"CAT","HMGCL",919
"CAT","ACHE",677
"CAT","CYCS",915
"CAT","ALB",838
"CAT","GCLM",678
"CAT","TP53",689
"CAT","GAPDH",759
"CAT","DCXR",700
"CAT","PIPOX",927
"GHSR","LEPR",677
"GHSR","GHRHR",669
"GHSR","GHR",674
"GSTM2","GPX2",793
"GSTM2","GPX1",884
"GSTM2","GPX3",823
"GSTM2","GSTA5",696
"GSTM2","GSTA1",735
"GSTM2","ADH4",712
"GSTM2","GSTA2",726
"GSTM2","GPX6",872
"GSTM2","ADH1B",735
"GSTM2","ALDH3A1",732
"GSTM2","GSTA4",874
"GSTM2","CYP3A4",768
"GSTM2","ALDH3B2",722
"GSTM2","ADH5",729
"GSTM2","CAT",685
"GSTM2","CYP2A6",728
"GSTM2","GSTM1",966
"GSTM2","CYP2C9",723
"GSTM2","GSTM4",967
"GSTM2","ADH7",726
"GSTM2","ADH1C",731
"GSTM2","MGST2",789
"GSTM2","GSTO1",878
"ACVR2A","MSTN",991
"ACVR2A","ACVRL1",969
"FLT3","LCK",673
"FLT3","IL3",875
"FLT3","CD33",699
"FLT3","PIK3R1",957
"FLT3","ABL2",754
"FLT3","PDGFB",730
"FLT3","TP53",681
"FLT3","HRAS",974
"FLT3","PTPN11",963
"FLT3","PGF",728
"FLT3","PIK3CB",847
"FLT3","PIK3CD",856
"FLT3","SYK",833
"FLT3","RARA",686
"FLT3","IGF1",736
"FLT3","CD19",716
"FLT3","STAT5B",944
"FLT3","CD4",693
"FLT3","AKT1",707
"FLT3","CSF2",739
"RAMP3","CALCB",943
"RAMP3","RAMP1",919
"RAMP3","CASR",750
"RAMP3","GABBR2",738
"RAMP3","CALCA",947
"RAMP3","RAMP2",932
"RAMP3","SCTR",896
"RAMP3","IAPP",968
"CDC25B","CDK4",731
"CDC25B","CHEK2",888
"CDC25B","AURKB",709
"CDC25B","CDK6",708
"CDC25B","CHEK1",991
"CDC25B","CDK5",958
"CDC25B","WEE1",893
"CMA1","ACE",823
"CMA1","REN",767
"CMA1","ACE2",784
"CMA1","AGTR1",720
"CMA1","MMP1",940
"BCL2L2","TP53",886
"BCL2L2","APAF1",850
"BCL2L2","CYCS",749
"BCL2L2","BAD",941
"BCL2L2","CASP3",723
"EGLN3","ADRB2",770
"EGLN3","EGLN2",928
"EGLN3","PRKCA",841
"EGLN3","HIF1A",999
"EGLN3","HIF1AN",730
"CDO1","GCLM",804
"CDO1","CSAD",962
"CDO1","CTH",925
"CDO1","GOT1",918
"CDO1","ANPEP",804
"CDO1","GAD2",906
"CDO1","CCBL1",902
"CHRNA10","CHAT",738
"LMAN1","F8",970
"LMAN1","FOLR1",680
"LMAN1","MMP9",707
"LMAN1","CALR",778
"HBA1","CYB5R3",873
"HBA1","ALAS2",667
"NDUFA2","NDUFA9",999
"NDUFA2","NDUFS5",999
"NDUFA2","NDUFB8",999
"NDUFA2","NDUFA8",999
"NDUFA2","NDUFB2",999
"NDUFA2","NDUFS8",999
"NDUFA2","VDAC3",754
"NDUFA2","NDUFA1",999
"NDUFA2","NDUFS4",999
"NDUFA2","NDUFA12",999
"NDUFA2","NDUFB10",999
"NDUFA2","SDHB",965
"NDUFA2","NDUFB6",999
"NDUFA2","NDUFB3",999
"NDUFA2","NDUFV1",999
"NDUFA2","PARK7",953
"NDUFA2","NDUFA7",999
"NDUFA2","NDUFA11",999
"NDUFA2","NDUFA10",999
"NDUFA2","NDUFB5",999
"NDUFA2","NDUFA13",999
"NDUFA2","VDAC2",775
"NDUFA2","NDUFB1",998
"APOE","BACE1",801
"APOE","CD44",962
"APOE","IDE",735
"APOE","NOS3",716
"APOE","MTHFR",689
"APOE","HMGCR",662
"APOE","VCAM1",764
"APOE","CRP",728
"APOE","MMP9",677
"APOE","SCARB1",983
"APOE","ALB",967
"APOE","ACHE",715
"APOE","PRNP",763
"APOE","NR1H2",954
"APOE","RXRA",924
"APOE","RXRB",912
"APOE","ACE",726
"APOE","TTR",698
"APOE","SDC2",701
"APOE","MMP3",820
"APOE","AKT1",665
"APOE","LPA",950
"APOE","SNCA",970
"APOE","ABCA1",983
"APOE","HSPG2",798
"APOE","MAP2",719
"APOE","TLR4",756
"APOE","APOA1",997
"NDUFA10","NDUFS5",999
"NDUFA10","NDUFB2",998
"NDUFA10","NDUFA12",998
"NDUFA10","SDHB",723
"NDUFA10","NDUFS4",999
"NDUFA10","NDUFB1",991
"NDUFA10","NDUFA11",999
"NDUFA10","NDUFA2",999
"NDUFA10","NDUFB8",999
"NDUFA10","NDUFA8",999
"NDUFA10","NDUFA9",999
"NDUFA10","NDUFS8",999
"NDUFA10","NDUFB10",999
"NDUFA10","NDUFB6",999
"NDUFA10","NDUFB3",999
"NDUFA10","NDUFA1",994
"NDUFA10","NDUFA13",996
"NDUFA10","NDUFB5",999
"NDUFA10","PDHB",870
"NDUFA10","NDUFV1",999
"NDUFA10","NDUFA7",999
"LAMA5","CD44",670
"LAMA5","ITGB3",755
"LAMA5","ITGA2B",698
"LAMA5","MET",907
"LAMA5","PRNP",906
"LAMA5","PTK2",914
"LAMA5","CHRM1",900
"LAMA5","SRC",908
"LAMA5","LAMC1",999
"LAMA5","LAMA1",928
"LAMA5","IL13",900
"LAMA5","HSPG2",778
"LAMA5","ITGB7",719
"SLC6A8","TMLHE",684
"SLC6A8","GAMT",858
"SLC6A8","CKMT1A",825
"SLC6A8","CKB",789
"ACSS2","ALDH2",944
"ACSS2","PC",919
"ACSS2","PDHB",894
"ACSS2","ACAT1",944
"ACSS2","PCCA",919
"ACSS2","FASN",792
"ACSS2","ACSL1",671
"ACSS2","PDHA2",833
"ACSS2","SUCLG2",834
"ACSS2","ALDH1B1",789
"ACSS2","PCCB",918
"ACSS2","ALDH6A1",923
"ACSS2","ACACB",965
"ACSS2","ALDH3A1",932
"ACSS2","ACSS1",910
"ACSS2","HIBADH",813
"ACSS2","PCK1",876
"ACSS2","ALDH3B2",940
"NR1H2","FABP6",911
"NR1H2","ABCA1",989
"NR1H2","FASN",956
"NR1H2","RXRA",993
"NR1H2","RXRB",997
"NR1H2","APOE",954
"RAMP2","RAMP3",932
"RAMP2","CALCB",950
"RAMP2","IAPP",947
"RAMP2","CALCA",992
"RAMP2","GABBR2",768
"RAMP2","RAMP1",923
"RARA","CTNNB1",722
"RARA","ABL1",702
"RARA","HDAC1",948
"RARA","RARG",968
"RARA","HDAC3",932
"RARA","RARB",946
"RARA","FLT3",686
"RARA","PRKCA",926
"RARA","RXRB",990
"RARA","RXRA",998
"RARA","AKT1",968
"RARA","VDR",913
"LGALS3","FCGR2A",751
"LGALS3","ITGB3",733
"LGALS3","LAMA1",677
"LGALS3","VWF",791
"LGALS3","CD44",809
"LGALS3","MUC1",989
"LGALS3","ANPEP",969
"LGALS3","CD4",682
"LGALS3","MMP9",729
"LGALS3","DPP4",820
"LGALS3","CTNNB1",988
"LGALS3","HRAS",996
"LGALS3","TLR4",985
"HSD17B7","SQLE",948
"HSD17B7","CYP3A4",925
"HSD17B7","NSDHL",997
"HSD17B7","HMGCR",739
"HSD17B7","CYP2A6",923
"HSD17B7","CYP51A1",994
"RAMP1","RAMP3",919
"RAMP1","CALCB",950
"RAMP1","IAPP",975
"RAMP1","RAMP2",923
"RAMP1","CASR",685
"RAMP1","GABBR2",740
"RAMP1","CALCA",999
"NIP7","GAMT",813
"NIP7","GMPS",822
"NIP7","ADA",808
"SNAP25","DRD5",700
"SNAP25","GAD2",893
"SNAP25","GRIA1",728
"SNAP25","VAMP2",999
"SNAP25","CACNB3",914
"SNAP25","SNCA",853
"SNAP25","CACNA2D2",910
"SNAP25","GRIA2",752
"SNAP25","SLC18A2",782
"SNAP25","CACNB2",924
"SNAP25","CACNA1C",955
"SNAP25","CACNA1D",931
"CRP","APCS",757
"CRP","ACE",855
"CRP","REN",740
"CRP","TTR",777
"CRP","SELE",811
"CRP","FCGR2A",993
"CRP","C1QA",889
"CRP","C1QC",718
"CRP","IGF1",687
"CRP","VWF",760
"CRP","NOS3",681
"CRP","APOE",728
"CRP","F2",872
"CRP","CD4",739
"CRP","VCAM1",802
"CRP","LPA",727
"CRP","RBP4",729
"CRP","NPPB",775
"CRP","MMP9",706
"CRP","TNNI3",739
"CRP","ALB",921
"CRP","LCN2",667
"CRP","MPO",805
"CRP","CD40LG",661
"CRP","EDN1",704
"CRP","APOA1",813
"CRP","TLR4",694
"CRP","C1R",944
"CRP","IFNG",747
"APCS","TTR",764
"APCS","CRP",757
"APCS","FCGR2A",907
"ALDH3B2","ACSS2",940
"ALDH3B2","ADH1C",886
"ALDH3B2","ADH7",837
"ALDH3B2","GSTM4",758
"ALDH3B2","GSTM1",714
"ALDH3B2","ADH5",827
"ALDH3B2","GAD2",908
"ALDH3B2","MAOA",945
"ALDH3B2","ACSS1",931
"ALDH3B2","GSTA4",723
"ALDH3B2","ADH1B",884
"ALDH3B2","ALDH3A1",816
"ALDH3B2","COMT",927
"ALDH3B2","GSTA2",693
"ALDH3B2","ADH4",840
"ALDH3B2","GSTA1",693
"ALDH3B2","GSTA5",693
"ALDH3B2","GSTM2",722
"BHMT2","CCBL1",906
"BHMT2","MAT1A",973
"BHMT2","MTHFR",804
"BHMT2","MAT2A",962
"BHMT2","CTH",906
"CHRM3","GRM5",860
"CHRM3","CHRM1",823
"CHRM3","CHRM5",866
"CSNK1G2","TP53",901
"CSNK1G2","AXIN1",938
"NT5E","GMPS",923
"NT5E","ADA",973
"NT5E","ADORA2B",900
"NT5E","CDA",937
"NT5E","ANPEP",836
"NT5E","ADSSL1",734
"NT5E","CD4",675
"NT5E","VCAM1",698
"NT5E","PDE4B",691
"NT5E","TYMS",940
"NT5E","CD44",903
"NT5E","HPRT1",920
"NT5E","CD19",824
"NT5E","KIT",689
"NT5E","NT5M",889
"NT5E","CANT1",785
"NT5E","ENPP1",910
"NT5E","DTYMK",900
"NT5E","AK1",713
"NT5E","NMNAT1",709
"NT5E","ATIC",910
"NT5E","IMPDH2",931
"NT5E","ADORA3",787
"NT5E","PDE4D",677
"NT5E","ALB",675
"NT5E","NMNAT3",670
"NT5E","GMPR",930
"RDH5","ALDH1A1",945
"RDH5","RDH12",858
"RDH5","LRAT",979
"RDH5","ALDH1A3",953
"CDK4","CYCS",692
"CDK4","CDK5",920
"CDK4","MDM2",816
"CDK4","TP53",936
"CDK4","GAPDH",699
"CDK4","ABL1",922
"CDK4","RAD51",895
"CDK4","CTNNB1",707
"CDK4","HRAS",964
"CDK4","HDAC1",965
"CDK4","HSP90AB1",971
"CDK4","CDK6",942
"CDK4","BCL2L1",665
"CDK4","CASP3",865
"CDK4","CDC25B",731
"CDK4","SRC",935
"CDK4","RB1",999
"MDM2","RB1",998
"MDM2","SRC",865
"MDM2","ERBB2",662
"MDM2","HSP90AB1",730
"MDM2","AKT1",998
"MDM2","GRIA3",900
"MDM2","ADRB2",713
"MDM2","PPP2CA",924
"MDM2","GRIA1",904
"MDM2","FGFR4",702
"MDM2","ADRBK1",914
"MDM2","S100B",931
"MDM2","HDAC1",993
"MDM2","DHFR",699
"MDM2","CASP3",965
"MDM2","HRAS",743
"MDM2","HIF1A",999
"MDM2","ABL1",991
"MDM2","GAPDH",725
"MDM2","FGFR2",745
"MDM2","BCL2L1",756
"MDM2","IGF1R",988
"MDM2","CDK4",816
"MDM2","FGFR3",773
"MDM2","S100A1",669
"MDM2","TP53",999
"MDM2","PTK2",725
"MDM2","PPIB",737
"MDM2","CHEK2",997
"MDM2","CHEK1",968
"MDM2","AR",998
"LAMC1","CD44",680
"LAMC1","ITGA2B",684
"LAMC1","ITGB3",940
"LAMC1","MET",913
"LAMC1","LAMA5",999
"LAMC1","PRNP",900
"LAMC1","PTK2",928
"LAMC1","CHRM1",900
"LAMC1","SRC",915
"LAMC1","LAMA1",939
"LAMC1","HSPG2",789
"LAMC1","ITGB7",729
"HTR2B","HTR2A",868
"HTR2B","SLC6A4",764
"NDUFB5","NDUFA1",996
"NDUFB5","NDUFS4",999
"NDUFB5","PDHA1",693
"NDUFB5","NDUFA12",999
"NDUFB5","SDHD",914
"NDUFB5","SDHB",912
"NDUFB5","NDUFB6",999
"NDUFB5","NDUFB3",999
"NDUFB5","NDUFB10",999
"NDUFB5","NDUFV1",999
"NDUFB5","NDUFA11",999
"NDUFB5","MDH1",863
"NDUFB5","NDUFA7",999
"NDUFB5","NDUFB1",998
"NDUFB5","NDUFA10",999
"NDUFB5","NDUFA13",998
"NDUFB5","PDHB",663
"NDUFB5","NDUFA9",999
"NDUFB5","CYCS",665
"NDUFB5","NDUFA2",999
"NDUFB5","NDUFS5",999
"NDUFB5","NDUFB8",999
"NDUFB5","NDUFA8",999
"NDUFB5","NDUFB2",998
"NDUFB5","NDUFS8",998
"ORM1","AK1",715
"ORM1","TTR",812
"ORM1","ALB",924
"ORM1","GC",751
"ORM1","FGB",664
"ORM1","C8G",691
"ORM1","FGA",714
"ORM1","F2",704
"ORM1","FGG",711
"ORM1","APOA1",811
"GABBR2","RAMP1",740
"GABBR2","TAS1R3",673
"GABBR2","CASR",763
"GABBR2","GABRA2",884
"GABBR2","KCNJ3",762
"GABBR2","TAS1R2",730
"GABBR2","RAMP3",738
"GABBR2","RAMP2",768
"GABBR2","GABRB1",890
"GABBR2","GABRA3",785
"GABBR2","GABRA5",794
"GABBR2","GRM8",703
"GMPR","HPRT1",937
"GMPR","NT5E",930
"GMPR","PDE9A",672
"GMPR","ADSSL1",948
"GMPR","GMPS",993
"GMPR","ENPP1",907
"GMPR","CANT1",901
"GMPR","PDE10A",712
"GMPR","NT5M",900
"GMPR","IMPDH2",920
"GMPR","ATIC",947
"CYP2C9","POR",824
"CYP2C9","TPMT",730
"CYP2C9","CYP4A11",951
"CYP2C9","ALDH1A3",684
"CYP2C9","GSTA4",699
"CYP2C9","CYP3A4",969
"CYP2C9","GSTA1",797
"CYP2C9","GSTA2",752
"CYP2C9","GSTM2",723
"CYP2C9","ALDH1A1",726
"CYP2C9","CYP26A1",771
"CYP2C9","GSTA5",689
"CYP2C9","CYB5A",713
"CYP2C9","PPIG",915
"CYP2C9","PTGS1",936
"CYP2C9","GSTO1",679
"CYP2C9","CYP2A6",919
"CYP2C9","GSTM4",672
"CYP2C9","GSTM1",827
"CYP2C9","NR1I2",769
"CYP2C9","PLA2G6",666
"KIF11","RAD51",788
"KIF11","TOP2A",987
"KIF11","POLA1",913
"KIF11","TYMS",912
"KIF11","TUBA1A",710
"KIF11","RRM2",974
"KIF11","POLA2",846
"KIF11","AURKB",993
"KIF11","CHEK1",893
"KIF11","TUBA1B",937
"KIF11","TUBA1C",721
"KIF11","BIRC5",977
"KIF11","RRM1",941
"MSTN","ACVR2A",991
"MSTN","IGF1",801
"MSTN","POLA1",662
"MSTN","AKT1",710
"MSTN","FURIN",695
"MSTN","HSPG2",816
"MSTN","ALK",772
"PPIG","HSP90AB1",784
"PPIG","CYP3A4",915
"PPIG","ALB",691
"PPIG","POR",805
"PPIG","CYP4A11",664
"PPIG","CYP17A1",683
"PPIG","PTGES3",876
"PPIG","CYP2A6",871
"PPIG","ABCG2",693
"PPIG","CYP2C9",915
"PPIG","NR1I2",807
"PPIG","P2RY12",674
"PPIG","CYB5A",873
"PPIG","CYP51A1",685
"PPIG","S100A1",743
"GUCY2C","PDE9A",729
"GUCY2C","ENPP1",667
"GUCY2C","PDE10A",736
"GUCY2C","PKLR",663
"GUCY2C","GCH1",804
"ABCC9","KCNJ8",984
"HAL","FTCD",790
"HAL","HDC",917
"PEBP1","NME1",791
"PEBP1","VWF",905
"PEBP1","FGA",906
"PEBP1","ADRBK1",987
"PEBP1","ITGA2B",901
"PEBP1","ITGB3",910
"PEBP1","HRAS",745
"PEBP1","ARAF",758
"PEBP1","SOD1",903
"PEBP1","BRAF",755
"PEBP1","SRC",927
"PEBP1","BIRC5",900
"PEBP1","FGG",908
"PEBP1","FGB",900
"PEBP1","MAP2K1",961
"PEBP1","HIF1A",697
"PEBP1","AURKB",927
"MOCOS","XDH",919
"VWF","AQP1",669
"VWF","HRAS",677
"VWF","CRP",760
"VWF","F10",933
"VWF","ALB",890
"VWF","TEK",792
"VWF","PTK2",691
"VWF","NOS3",726
"VWF","F2",982
"VWF","FGA",705
"VWF","VCAM1",786
"VWF","ITGA2B",998
"VWF","SELE",806
"VWF","SYK",761
"VWF","ITGB3",969
"VWF","PTPN1",906
"VWF","ANTXR2",720
"VWF","EDN1",705
"VWF","CALR",671
"VWF","ITGB7",678
"VWF","F7",886
"VWF","CDH5",888
"VWF","PEBP1",905
"VWF","F8",999
"VWF","SRC",773
"VWF","LGALS3",791
"VWF","PPBP",687
"VWF","PF4",885
"VWF","FGG",739
"HEXB","RENBP",915
"LIAS","FECH",769
"LIAS","GABRB1",668
"LIAS","NFS1",809
"LIAS","GCSH",977
"LIAS","LIPT1",991
"LIAS","RRM1",707
"MAN2A1","MAN1B1",854
"SCARB1","APOA1",997
"SCARB1","CYP17A1",661
"SCARB1","ABCA1",935
"SCARB1","ALB",797
"SCARB1","SRC",932
"SCARB1","APOE",983
"SCARB1","LPA",716
"SCARB1","HMGCR",666
"SCARB1","NOS3",739
"SCARB1","NPC1L1",825
"SCARB1","HSD17B3",739
"SLC6A4","HTR7",848
"SLC6A4","HTR1A",982
"SLC6A4","SNCA",688
"SLC6A4","SLC18A2",894
"SLC6A4","DRD3",690
"SLC6A4","DBH",680
"SLC6A4","DRD5",774
"SLC6A4","HTR1D",782
"SLC6A4","DRD1",731
"SLC6A4","DDC",675
"SLC6A4","MAOA",887
"SLC6A4","HTR1B",895
"SLC6A4","ITGB3",876
"SLC6A4","HTR2B",764
"SLC6A4","COMT",873
"SLC6A4","HTR2A",914
"SLC6A4","PPP2CA",817
"ALDH2","ACSS1",946
"ALDH2","HIBADH",971
"ALDH2","ADH1B",992
"ALDH2","CYP4A11",687
"ALDH2","MAOA",961
"ALDH2","ALDH1B1",827
"ALDH2","ALDH6A1",961
"ALDH2","COMT",944
"ALDH2","GLUL",836
"ALDH2","ADH4",951
"ALDH2","AGXT",676
"ALDH2","ADH7",895
"ALDH2","ACSS2",944
